[INFO ] 2015-01-07 14:27:38,244 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:30,875 [repositories/Test] Request for query -1852596385 is finished
[INFO ] 2015-01-07 14:29:30,892 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:31,897 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:32,391 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:32,481 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:32,517 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:32,521 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:32,554 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:32,559 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:32,565 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:32,574 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:32,595 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:32,606 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:32,606 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:32,626 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:29:32,771 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:32,776 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:32,780 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:32,786 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:32,790 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:33,511 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:34,062 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:34,126 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:34,141 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:34,145 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:34,177 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:34,182 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:34,188 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:34,198 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:34,219 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:34,224 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:34,229 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:29:34,367 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:34,373 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:34,378 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:35,161 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:35,634 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:35,731 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:35,757 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:35,761 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:35,794 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:35,799 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:35,806 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:35,815 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:35,837 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:35,841 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:35,848 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:29:35,987 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:35,993 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:35,997 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:36,002 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:36,008 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:36,918 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:37,429 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:37,499 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:37,523 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:37,532 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:37,564 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:37,569 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:37,575 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:37,584 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:37,605 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:37,610 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:29:37,752 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:37,757 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:38,549 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:39,080 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:39,157 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:39,178 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:39,183 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:39,214 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:39,219 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:39,232 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:39,252 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:39,280 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:39,285 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:39,290 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:29:39,420 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:39,427 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:39,431 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:40,208 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:40,704 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:40,796 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:40,811 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:40,815 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:40,855 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:40,863 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:40,868 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:40,878 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:29:40,901 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:40,906 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:40,912 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:29:41,047 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:41,052 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:41,057 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:41,062 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:29:41,066 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:56,827 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:29:58,264 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:58,378 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:58,412 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:29:58,427 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:58,481 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:58,492 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:29:58,502 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:29:58,521 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[WARN ] 2015-01-07 14:29:58,541 [repositories/Test] [Rio error] Illegal language tag char: '_' (6, -1)
[WARN ] 2015-01-07 14:29:58,543 [repositories/Test] [Rio error] 'december 12' is not a valid value for datatype http://www.w3.org/2001/XMLSchema#dateTime (7, -1)
[WARN ] 2015-01-07 14:29:58,546 [repositories/Test] [Rio error] '4.0' is not a valid value for datatype http://www.w3.org/2001/XMLSchema#integer (9, -1)
[INFO ] 2015-01-07 14:29:58,556 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:29:59,805 [Thread-8] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:00,536 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:00,599 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:00,623 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:00,632 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:00,702 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:00,716 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:00,731 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:30:00,874 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:00,883 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:00,894 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:00,906 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:00,914 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:00,923 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:00,929 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,122 [Thread-14] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:02,830 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:02,883 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,902 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:02,911 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,947 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,956 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,969 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,975 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,984 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:02,993 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:03,004 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:03,013 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:03,065 [repositories/Test] POST query -1316693406
[INFO ] 2015-01-07 14:30:03,205 [repositories/Test] Request for query -1316693406 is finished
[INFO ] 2015-01-07 14:30:03,218 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,016 [Thread-20] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:04,604 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:04,662 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,683 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:04,694 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,729 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,736 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,746 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,756 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,762 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,768 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:04,778 [repositories/Test] GET namespace for prefix example
[INFO ] 2015-01-07 14:30:04,785 [repositories/Test] GET namespace for prefix rdfs
[INFO ] 2015-01-07 14:30:04,792 [repositories/Test] GET namespace for prefix rdf
[INFO ] 2015-01-07 14:30:04,796 [repositories/Test] GET namespace for prefix undefined
[INFO ] 2015-01-07 14:30:04,797 [repositories/Test] Client sent bad request (404): Undefined prefix: undefined
[INFO ] 2015-01-07 14:30:04,802 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:05,588 [Thread-26] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:06,104 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:06,146 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:06,170 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:06,177 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:06,213 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:06,222 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:06,244 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:06,250 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:06,256 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:06,297 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:06,305 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:06,311 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,055 [Thread-32] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:07,605 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:07,651 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,671 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:07,678 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,713 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,720 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,742 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,756 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:30:07,876 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:07,886 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:07,897 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:30:07,928 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:30:07,939 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,947 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:07,955 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:07,966 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:07,974 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:30:07,977 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:30:07,984 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:30:07,987 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:30:07,991 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:30:08,001 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:08,007 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:08,011 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:30:08,017 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:30:08,020 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:30:08,023 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:30:08,027 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:08,763 [Thread-39] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:09,655 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:09,695 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:09,717 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:09,723 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:09,764 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:09,770 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:09,779 [repositories/Test] POST transaction to repository
[INFO ] 2015-01-07 14:30:09,785 [repositories/Test] GET statements
[INFO ] 2015-01-07 14:30:09,800 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:10,539 [Thread-45] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:30:11,085 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:30:11,143 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:30:11,160 [repositories/SYSTEM] GET statements
